2.546288522522522496e-03,3.344345333333333462e-03
2.579018810810810615e-03,3.360926000000000191e-03
2.611749099099099167e-03,3.377506666666666921e-03
2.644479387387386853e-03,3.394087333333333217e-03
2.677209675675675839e-03,3.410668000000000380e-03
2.709939963963963958e-03,3.427248666666667110e-03
2.742670252252252076e-03,3.443829333333333406e-03
2.775400540540540629e-03,3.460410000000000135e-03
2.808130828828828314e-03,3.476990666666666431e-03
2.840861117117117300e-03,3.493571333333333594e-03
2.873591405405405419e-03,3.510152000000000324e-03
2.906321693693693538e-03,3.526732666666666620e-03
2.939051981981981657e-03,3.543313333333333350e-03
2.971782270270270643e-03,3.559894000000000079e-03
3.004512558558558328e-03,3.576474666666666809e-03
3.037242846846846880e-03,3.593055333333333538e-03
3.069973135135134999e-03,3.609636000000000268e-03
3.102703423423423118e-03,3.626216666666666998e-03
3.135433711711711671e-03,3.642797333333333727e-03
3.168163999999999789e-03,3.659378000000000023e-03
3.217302540540540722e-03,3.676044864864864894e-03
3.266441081081081221e-03,3.692711729729729764e-03
3.315579621621621287e-03,3.709378594594594635e-03
3.364718162162162220e-03,3.726045459459459506e-03
3.413856702702702285e-03,3.742712324324324377e-03
3.462995243243243218e-03,3.759379189189189247e-03
3.512133783783784151e-03,3.776046054054054118e-03
3.561272324324324216e-03,3.792712918918918989e-03
3.610410864864865149e-03,3.809379783783783859e-03
3.659549405405405648e-03,3.826046648648648730e-03
3.708687945945945714e-03,3.842713513513513601e-03
3.757826486486486647e-03,3.859380378378378471e-03
3.806965027027027580e-03,3.876047243243243776e-03
3.856103567567568079e-03,3.892714108108108646e-03
3.905242108108107710e-03,3.909380972972972650e-03
3.954380648648648210e-03,3.926047837837838388e-03
4.003519189189189142e-03,3.942714702702703258e-03
4.052657729729730075e-03,3.959381567567568129e-03
4.101796270270271008e-03,3.976048432432433000e-03
4.150934810810810206e-03,3.992715297297297003e-03
4.200073351351351139e-03,4.009382162162162741e-03
4.249211891891892072e-03,4.026049027027027612e-03
4.298350432432433005e-03,4.042715891891892482e-03
4.347488972972973070e-03,4.059382756756757353e-03
4.396627513513513136e-03,4.076049621621621356e-03
4.445766054054054069e-03,4.092716486486486227e-03
4.494904594594595001e-03,4.109383351351351965e-03
4.544043135135135067e-03,4.126050216216216836e-03
4.593181675675676000e-03,4.142717081081081706e-03
4.642320216216216933e-03,4.159383945945946577e-03
4.691458756756756131e-03,4.176050810810811448e-03
4.740597297297297064e-03,4.192717675675676318e-03
4.789735837837837996e-03,4.209384540540541189e-03
4.838874378378378929e-03,4.226051405405406060e-03
4.888012918918919862e-03,4.242718270270270930e-03
4.937151459459459060e-03,4.259385135135134934e-03
4.986289999999999993e-03,4.276052000000000672e-03
5.035428540540540926e-03,4.292718864864865543e-03
5.084567081081080991e-03,4.309385729729730413e-03
5.133705621621622792e-03,4.326052594594595284e-03
5.182844162162162857e-03,4.342719459459460155e-03
5.231982702702702923e-03,4.359386324324324158e-03
5.281121243243242988e-03,4.376053189189189896e-03
5.330259783783783921e-03,4.392720054054054767e-03
5.379398324324324854e-03,4.409386918918919637e-03
5.428536864864865787e-03,4.426053783783784508e-03
5.477675405405404985e-03,4.442720648648649379e-03
5.526813945945945918e-03,4.459387513513514249e-03
5.575952486486486850e-03,4.476054378378379120e-03
5.625091027027026916e-03,4.492721243243243991e-03
5.674229567567568716e-03,4.509388108108108861e-03
5.723368108108107914e-03,4.526054972972972865e-03
5.772506648648648847e-03,4.542721837837838603e-03
5.821645189189188913e-03,4.559388702702703473e-03
5.870783729729730713e-03,4.576055567567568344e-03
5.948572054054055563e-03,4.605179495495496239e-03
6.055010162162161730e-03,4.646760486486486291e-03
6.161448270270270498e-03,4.688341477477478078e-03
6.267886378378378399e-03,4.729922468468468998e-03
6.374324486486487168e-03,4.771503459459459917e-03
6.480762594594595936e-03,4.813084450450451704e-03
6.587200702702704705e-03,4.854665441441442623e-03
6.693638810810810871e-03,4.896246432432432676e-03
6.800076918918918772e-03,4.937827423423423595e-03
6.906515027027028408e-03,4.979408414414415382e-03
7.012953135135136309e-03,5.020989405405406301e-03
7.119391243243245078e-03,5.062570396396397221e-03
7.225829351351351244e-03,5.104151387387387273e-03
7.332267459459460013e-03,5.145732378378379060e-03
7.438705567567567914e-03,5.187313369369369979e-03
7.545143675675676682e-03,5.228894360360360899e-03
7.651581783783785451e-03,5.270475351351352686e-03
7.758019891891894219e-03,5.312056342342343605e-03
7.864457999999999518e-03,5.353637333333333657e-03
7.970896108108109154e-03,5.395218324324324577e-03
8.077334216216217055e-03,5.436799315315316364e-03
8.183772324324326691e-03,5.478380306306307283e-03
8.290210432432434592e-03,5.519961297297298203e-03
8.396648540540540759e-03,5.561542288288288255e-03
8.503086648648648660e-03,5.603123279279280042e-03
8.609524756756758296e-03,5.644704270270270961e-03
8.715962864864866197e-03,5.686285261261261881e-03
8.822400972972975833e-03,5.727866252252253668e-03
8.928839081081080264e-03,5.769447243243243720e-03
9.035277189189189900e-03,5.811028234234234639e-03
9.141715297297297801e-03,5.852609225225225559e-03
9.248153405405407437e-03,5.894190216216217346e-03
9.354591513513515338e-03,5.935771207207208265e-03
9.461029621621621505e-03,5.977352198198198317e-03
9.567467729729731141e-03,6.018933189189189237e-03
9.673905837837839042e-03,6.060514180180181024e-03
9.780343945945946943e-03,6.102095171171171943e-03
9.886782054054056579e-03,6.143676162162162863e-03
9.993220162162164480e-03,6.185257153153154649e-03
1.009965827027027065e-02,6.226838144144144702e-03
1.020609637837837855e-02,6.268419135135135621e-03
1.031253448648648818e-02,6.310000126126126541e-03
1.041897259459459782e-02,6.351581117117118327e-03
1.052541070270270399e-02,6.393162108108109247e-03
1.063184881081081015e-02,6.434743099099099299e-03
1.073828691891891979e-02,6.476324090090090219e-03
1.084472502702702942e-02,6.517905081081082005e-03
1.095116313513513732e-02,6.559486072072072925e-03
1.105760124324324523e-02,6.601067063063063844e-03
1.116403935135135486e-02,6.642648054054055631e-03
1.127047745945946103e-02,6.684229045045045683e-03
1.137691556756756893e-02,6.725810036036036603e-03
1.148335367567567683e-02,6.767391027027027522e-03
1.158979178378378647e-02,6.808972018018019309e-03
1.169622989189189437e-02,6.850553009009010229e-03
1.180266800000000053e-02,6.892134000000000281e-03
1.187641891891891982e-02,6.908930180180180430e-03
1.195016983783783911e-02,6.925726360360360580e-03
1.202392075675675839e-02,6.942522540540540729e-03
1.209767167567567768e-02,6.959318720720720879e-03
1.217142259459459523e-02,6.976114900900901028e-03
1.224517351351351452e-02,6.992911081081081177e-03
1.231892443243243380e-02,7.009707261261261327e-03
1.239267535135135309e-02,7.026503441441441476e-03
1.246642627027027238e-02,7.043299621621622493e-03
1.254017718918918819e-02,7.060095801801801775e-03
1.261392810810810748e-02,7.076891981981981924e-03
1.268767902702702677e-02,7.093688162162162074e-03
1.276142994594594605e-02,7.110484342342342223e-03
1.283518086486486534e-02,7.127280522522523240e-03
1.290893178378378463e-02,7.144076702702703389e-03
1.298268270270270218e-02,7.160872882882882672e-03
1.305643362162162147e-02,7.177669063063062821e-03
1.313018454054054075e-02,7.194465243243243838e-03
1.320393545945946004e-02,7.211261423423423987e-03
1.327768637837837933e-02,7.228057603603604137e-03
1.335143729729729688e-02,7.244853783783783419e-03
1.342518821621621616e-02,7.261649963963963568e-03
1.349893913513513545e-02,7.278446144144144585e-03
1.357269005405405474e-02,7.295242324324324734e-03
1.364644097297297402e-02,7.312038504504504884e-03
1.372019189189189331e-02,7.328834684684685033e-03
1.379394281081081086e-02,7.345630864864864315e-03
1.386769372972973188e-02,7.362427045045045332e-03
1.394144464864864943e-02,7.379223225225225481e-03
1.401519556756756525e-02,7.396019405405404763e-03
1.408894648648648801e-02,7.412815585585585780e-03
1.416269740540540382e-02,7.429611765765765929e-03
1.423644832432432485e-02,7.446407945945946079e-03
1.431019924324324240e-02,7.463204126126126228e-03
1.438395016216215995e-02,7.480000306306305510e-03
1.445770108108108097e-02,7.496796486486486527e-03
1.453145199999999852e-02,7.513592666666666677e-03
1.460520291891891954e-02,7.530388846846846826e-03
1.467895383783783710e-02,7.547185027027026975e-03
1.475270475675675465e-02,7.563981207207206257e-03
1.482645567567567567e-02,7.580777387387387274e-03
1.490020659459459149e-02,7.597573567567567424e-03
1.497395751351351424e-02,7.614369747747747573e-03
1.504770843243243006e-02,7.631165927927927722e-03
1.512145935135134761e-02,7.647962108108107004e-03
1.519521027027026863e-02,7.664758288288288021e-03
1.526896118918918618e-02,7.681554468468468171e-03
1.534271210810810721e-02,7.698350648648648320e-03
1.541646302702702476e-02,7.715146828828828469e-03
1.549021394594594231e-02,7.731943009009008619e-03
1.556396486486486333e-02,7.748739189189188768e-03
1.563771578378378088e-02,7.765535369369368918e-03
1.571146670270270190e-02,7.782331549549549067e-03
1.578521762162161945e-02,7.799127729729729216e-03
1.585896854054054048e-02,7.815923909909910233e-03
1.592045636936936792e-02,7.824451315315315153e-03
1.596968110810810526e-02,7.824709945945945710e-03
1.601890584684684607e-02,7.824968576576576268e-03
1.606813058558558341e-02,7.825227207207206825e-03
1.611735532432432422e-02,7.825485837837837383e-03
1.616658006306306156e-02,7.825744468468467940e-03
1.621580480180179890e-02,7.826003099099098498e-03
1.626502954054053970e-02,7.826261729729729055e-03
1.631425427927927704e-02,7.826520360360359613e-03
1.636347901801801785e-02,7.826778990990990170e-03
1.641270375675675519e-02,7.827037621621620728e-03
1.646192849549549253e-02,7.827296252252251285e-03
1.651115323423423334e-02,7.827554882882881843e-03
1.656037797297297068e-02,7.827813513513512400e-03
1.660960271171171149e-02,7.828072144144144692e-03
1.665882745045044883e-02,7.828330774774775250e-03
1.670805218918918617e-02,7.828589405405405807e-03
1.675727692792792697e-02,7.828848036036036365e-03
1.680650166666666431e-02,7.829106666666666922e-03
1.685572640540540512e-02,7.829365297297297480e-03
1.690495114414414246e-02,7.829623927927928037e-03
1.695417588288287980e-02,7.829882558558558595e-03
1.700340062162162061e-02,7.830141189189189152e-03
1.705262536036036142e-02,7.830399819819819709e-03
1.710185009909909876e-02,7.830658450450450267e-03
1.715107483783783610e-02,7.830917081081080824e-03
1.720029957657657690e-02,7.831175711711711382e-03
1.724952431531531771e-02,7.831434342342341939e-03
1.729874905405405505e-02,7.831692972972972497e-03
1.734797379279279239e-02,7.831951603603603054e-03
1.739719853153153320e-02,7.832210234234233612e-03
1.744642327027027054e-02,7.832468864864864169e-03
1.749564800900901135e-02,7.832727495495494727e-03
1.754487274774774869e-02,7.832986126126125284e-03
1.759409748648648950e-02,7.833244756756755842e-03
1.764332222522522683e-02,7.833503387387386399e-03
1.769254696396396764e-02,7.833762018018016957e-03
1.774177170270270498e-02,7.834020648648647514e-03
1.779099644144144232e-02,7.834279279279278072e-03
1.784022118018018313e-02,7.834537909909908629e-03
1.788944591891892047e-02,7.834796540540539186e-03
1.793867065765766128e-02,7.835055171171171479e-03
1.798789539639639862e-02,7.835313801801802036e-03
1.803712013513513596e-02,7.835572432432432594e-03
1.808634487387387677e-02,7.835831063063063151e-03
1.813556961261261410e-02,7.836089693693693708e-03
1.818479435135135491e-02,7.836348324324324266e-03
1.823401909009009225e-02,7.836606954954954823e-03
1.828324382882882959e-02,7.836865585585585381e-03
1.833246856756757040e-02,7.837124216216215938e-03
1.838169330630630774e-02,7.837382846846846496e-03
1.843091804504504855e-02,7.837641477477477053e-03
1.848014278378378589e-02,7.837900108108107611e-03
1.852936752252252323e-02,7.838158738738738168e-03
1.857859226126126403e-02,7.838417369369368726e-03
1.862781700000000137e-02,7.838675999999999283e-03
1.866071972072072191e-02,7.822440162162160385e-03
1.869362244144144244e-02,7.806204324324323221e-03
1.872652516216216298e-02,7.789968486486486057e-03
1.875942788288288351e-02,7.773732648648648026e-03
1.879233060360360405e-02,7.757496810810809995e-03
1.882523332432432805e-02,7.741260972972971964e-03
1.885813604504504859e-02,7.725025135135133933e-03
1.889103876576576913e-02,7.708789297297295902e-03
1.892394148648648966e-02,7.692553459459458738e-03
1.895684420720721020e-02,7.676317621621620707e-03
1.898974692792793073e-02,7.660081783783782676e-03
1.902264964864865127e-02,7.643845945945945512e-03
1.905555236936937180e-02,7.627610108108106614e-03
1.908845509009009234e-02,7.611374270270269450e-03
1.912135781081081287e-02,7.595138432432432286e-03
1.915426053153153341e-02,7.578902594594593388e-03
1.918716325225225394e-02,7.562666756756756224e-03
1.922006597297297448e-02,7.546430918918917326e-03
1.925296869369369501e-02,7.530195081081080162e-03
1.928587141441441555e-02,7.513959243243242998e-03
1.931877413513513608e-02,7.497723405405404100e-03
1.935167685585585662e-02,7.481487567567566936e-03
1.938457957657658062e-02,7.465251729729728905e-03
1.941748229729730116e-02,7.449015891891890874e-03
1.945038501801801822e-02,7.432780054054053710e-03
1.948328773873874223e-02,7.416544216216215679e-03
1.951619045945946276e-02,7.400308378378377648e-03
1.954909318018018330e-02,7.384072540540539617e-03
1.958199590090090383e-02,7.367836702702702453e-03
1.961489862162162437e-02,7.351600864864864422e-03
1.964780134234234490e-02,7.335365027027026391e-03
1.968070406306306544e-02,7.319129189189188360e-03
1.971360678378378598e-02,7.302893351351350329e-03
1.974650950450450651e-02,7.286657513513513165e-03
1.977941222522523051e-02,7.270421675675674267e-03
1.981231494594594758e-02,7.254185837837837103e-03
1.984521766666666812e-02,7.237949999999999939e-03
1.987812038738739212e-02,7.221714162162161041e-03
1.991102310810810919e-02,7.205478324324323877e-03
1.994392582882883319e-02,7.189242486486484979e-03
1.997682854954955373e-02,7.173006648648647815e-03
2.000973127027027426e-02,7.156770810810810651e-03
2.004263399099099480e-02,7.140534972972971753e-03
2.007553671171171533e-02,7.124299135135134589e-03
2.010843943243243587e-02,7.108063297297296558e-03
2.014134215315315640e-02,7.091827459459458527e-03
2.017424487387387694e-02,7.075591621621621363e-03
2.020714759459459747e-02,7.059355783783783332e-03
2.024005031531531801e-02,7.043119945945945301e-03
2.027295303603603854e-02,7.026884108108107270e-03
2.030585575675675908e-02,7.010648270270269239e-03
2.033875847747747961e-02,6.994412432432432075e-03
2.037166119819820015e-02,6.978176594594594044e-03
2.040456391891892068e-02,6.961940756756756013e-03
2.043746663963964469e-02,6.945704918918917982e-03
2.046624573873874128e-02,6.933549594594594703e-03
2.049090121621621741e-02,6.925474783783783575e-03
2.051555669369369700e-02,6.917399972972972447e-03
2.054021217117117312e-02,6.909325162162162186e-03
2.056486764864865271e-02,6.901250351351351058e-03
2.058952312612612884e-02,6.893175540540540797e-03
2.061417860360360496e-02,6.885100729729729668e-03
2.063883408108108455e-02,6.877025918918918540e-03
2.066348955855856068e-02,6.868951108108108279e-03
2.068814503603604027e-02,6.860876297297297151e-03
2.071280051351351639e-02,6.852801486486486023e-03
2.073745599099099252e-02,6.844726675675675762e-03
2.076211146846847211e-02,6.836651864864864633e-03
2.078676694594594823e-02,6.828577054054054372e-03
2.081142242342342782e-02,6.820502243243243244e-03
2.083607790090090395e-02,6.812427432432432116e-03
2.086073337837838007e-02,6.804352621621620988e-03
2.088538885585585966e-02,6.796277810810810727e-03
2.091004433333333579e-02,6.788202999999999598e-03
2.093469981081081191e-02,6.780128189189189337e-03
2.095935528828829150e-02,6.772053378378378209e-03
2.098401076576576763e-02,6.763978567567567081e-03
2.100866624324324722e-02,6.755903756756756820e-03
2.103332172072072334e-02,6.747828945945945692e-03
2.105797719819819946e-02,6.739754135135134563e-03
2.108263267567567906e-02,6.731679324324324303e-03
2.110728815315315518e-02,6.723604513513513174e-03
2.113194363063063130e-02,6.715529702702702913e-03
2.115659910810811090e-02,6.707454891891891785e-03
2.118125458558558702e-02,6.699380081081080657e-03
2.120591006306306314e-02,6.691305270270270396e-03
2.123056554054054273e-02,6.683230459459459268e-03
2.125522101801801886e-02,6.675155648648648139e-03
2.127987649549549845e-02,6.667080837837837878e-03
2.130453197297297457e-02,6.659006027027026750e-03
2.132918745045045070e-02,6.650931216216216489e-03
2.135384292792793029e-02,6.642856405405405361e-03
2.137849840540540641e-02,6.634781594594594233e-03
2.140315388288288254e-02,6.626706783783783972e-03
2.142780936036036213e-02,6.618631972972972843e-03
2.145246483783783825e-02,6.610557162162161715e-03
2.147712031531531784e-02,6.602482351351351454e-03
2.150177579279279397e-02,6.594407540540540326e-03
2.152643127027027356e-02,6.586332729729729198e-03
2.155108674774774968e-02,6.578257918918918937e-03
2.157574222522522581e-02,6.570183108108107808e-03
2.160039770270270540e-02,6.562108297297296680e-03
2.162505318018018152e-02,6.554033486486486419e-03
2.164970865765766111e-02,6.545958675675675291e-03
2.167436413513513724e-02,6.537883864864865030e-03
2.169901961261261336e-02,6.529809054054053902e-03
2.172367509009009295e-02,6.521734243243242773e-03
2.174833056756756908e-02,6.513659432432432513e-03
2.177298604504504867e-02,6.505584621621621384e-03
2.179764152252252479e-02,6.497509810810810256e-03
2.182229700000000092e-02,6.489434999999999995e-03
2.188792999099099454e-02,6.489779846846847194e-03
2.195356298198198469e-02,6.490124693693693526e-03
2.201919597297297831e-02,6.490469540540540726e-03
2.208482896396396500e-02,6.490814387387387058e-03
2.215046195495495515e-02,6.491159234234234257e-03
2.221609494594594877e-02,6.491504081081081456e-03
2.228172793693693893e-02,6.491848927927927788e-03
2.234736092792793255e-02,6.492193774774774988e-03
2.241299391891891923e-02,6.492538621621621320e-03
2.247862690990990939e-02,6.492883468468468519e-03
2.254425990090090301e-02,6.493228315315314851e-03
2.260989289189189316e-02,6.493573162162162050e-03
2.267552588288288679e-02,6.493918009009009250e-03
2.274115887387387694e-02,6.494262855855855582e-03
2.280679186486486362e-02,6.494607702702702781e-03
2.287242485585585725e-02,6.494952549549549113e-03
2.293805784684684740e-02,6.495297396396396312e-03
2.300369083783784102e-02,6.495642243243243512e-03
2.306932382882883117e-02,6.495987090090089844e-03
2.313495681981982133e-02,6.496331936936937043e-03
2.320058981081081148e-02,6.496676783783783375e-03
2.326622280180180163e-02,6.497021630630630575e-03
2.333185579279279526e-02,6.497366477477476907e-03
2.339748878378378541e-02,6.497711324324324106e-03
2.346312177477477903e-02,6.498056171171171305e-03
2.352875476576576919e-02,6.498401018018017637e-03
2.359438775675675587e-02,6.498745864864864837e-03
2.366002074774774949e-02,6.499090711711711169e-03
2.372565373873873965e-02,6.499435558558558368e-03
2.379128672972973327e-02,6.499780405405405567e-03
2.385691972072072342e-02,6.500125252252251899e-03
2.392255271171171011e-02,6.500470099099099099e-03
2.398818570270270373e-02,6.500814945945945431e-03
2.405381869369369388e-02,6.501159792792792630e-03
2.411945168468468750e-02,6.501504639639639829e-03
2.418508467567567766e-02,6.501849486486486161e-03
2.425071766666666781e-02,6.502194333333333361e-03
2.431635065765765796e-02,6.502539180180179693e-03
2.438198364864864812e-02,6.502884027027026892e-03
2.444761663963964174e-02,6.503228873873873224e-03
2.451324963063063189e-02,6.503573720720720423e-03
2.457888262162162205e-02,6.503918567567567623e-03
2.464451561261261567e-02,6.504263414414413955e-03
2.471014860360360582e-02,6.504608261261261154e-03
2.477578159459459597e-02,6.504953108108107486e-03
2.484141458558558613e-02,6.505297954954954685e-03
2.490704757657657628e-02,6.505642801801801885e-03
2.497268056756756990e-02,6.505987648648648217e-03
2.503831355855856006e-02,6.506332495495495416e-03
2.510394654954955368e-02,6.506677342342341748e-03
2.516957954054054036e-02,6.507022189189188947e-03
2.523521253153153399e-02,6.507367036036035279e-03
2.530084552252252414e-02,6.507711882882882479e-03
2.536647851351351429e-02,6.508056729729729678e-03
2.543211150450450792e-02,6.508401576576576010e-03
2.549364244144144628e-02,6.508724864864864207e-03
2.555107132432432593e-02,6.509026594594594269e-03
2.560850020720720904e-02,6.509328324324324330e-03
2.566592909009008869e-02,6.509630054054053525e-03
2.572335797297297180e-02,6.509931783783783586e-03
2.578078685585585839e-02,6.510233513513512781e-03
2.583821573873874150e-02,6.510535243243242842e-03
2.589564462162162115e-02,6.510836972972972904e-03
2.595307350450450426e-02,6.511138702702702098e-03
2.601050238738738390e-02,6.511440432432432160e-03
2.606793127027027396e-02,6.511742162162162222e-03
2.612536015315315360e-02,6.512043891891891416e-03
2.618278903603603672e-02,6.512345621621621478e-03
2.624021791891891636e-02,6.512647351351351539e-03
2.629764680180179948e-02,6.512949081081080734e-03
2.635507568468468606e-02,6.513250810810810795e-03
2.641250456756756917e-02,6.513552540540539990e-03
2.646993345045044882e-02,6.513854270270270051e-03
2.652736233333333193e-02,6.514156000000000113e-03
2.658479121621621505e-02,6.514457729729729307e-03
2.664222009909910163e-02,6.514759459459459369e-03
2.669964898198198128e-02,6.515061189189189431e-03
2.675707786486486439e-02,6.515362918918918625e-03
2.681450674774774751e-02,6.515664648648648687e-03
2.687193563063062715e-02,6.515966378378377881e-03
2.692936451351351720e-02,6.516268108108107943e-03
2.698679339639639685e-02,6.516569837837838004e-03
2.704422227927927996e-02,6.516871567567567199e-03
2.710165116216215961e-02,6.517173297297297260e-03
2.715908004504504272e-02,6.517475027027027322e-03
2.721650892792792931e-02,6.517776756756756516e-03
2.727393781081081242e-02,6.518078486486486578e-03
2.733136669369369207e-02,6.518380216216215772e-03
2.738879557657657518e-02,6.518681945945945834e-03
2.744622445945945483e-02,6.518983675675675896e-03
2.750365334234234488e-02,6.519285405405405090e-03
2.756108222522522452e-02,6.519587135135135152e-03
2.761851110810810764e-02,6.519888864864865213e-03
2.767593999099098728e-02,6.520190594594594408e-03
2.773336887387387040e-02,6.520492324324324469e-03
2.779079775675675698e-02,6.520794054054054531e-03
2.784822663963964010e-02,6.521095783783783725e-03
2.790565552252251974e-02,6.521397513513513787e-03
2.796308440540540285e-02,6.521699243243242981e-03
2.802051328828828597e-02,6.522000972972973043e-03
2.807794217117117255e-02,6.522302702702703105e-03
2.813537105405405220e-02,6.522604432432432299e-03
2.819279993693693531e-02,6.522906162162162361e-03
2.825022881981981843e-02,6.523207891891892422e-03
2.830765770270270501e-02,6.523509621621621617e-03
2.836508658558558466e-02,6.523811351351351678e-03
2.842251546846846777e-02,6.524113081081080873e-03
2.847994435135135088e-02,6.524414810810810934e-03
2.853737323423423053e-02,6.524716540540540996e-03
2.859480211711711711e-02,6.525018270270270190e-03
2.865223100000000023e-02,6.525320000000000252e-03
2.891525035135134730e-02,6.508065405405405804e-03
2.917826970270269091e-02,6.490810810810811356e-03
2.944128905405403798e-02,6.473556216216217775e-03
2.970430840540541281e-02,6.456301621621621592e-03
2.996732775675675989e-02,6.439047027027027144e-03
3.023034710810810349e-02,6.421792432432432696e-03
3.049336645945945057e-02,6.404537837837839115e-03
3.075638581081079764e-02,6.387283243243244667e-03
3.101940516216217247e-02,6.370028648648648484e-03
3.128242451351351955e-02,6.352774054054054036e-03
3.154544386486485968e-02,6.335519459459459587e-03
3.180846321621620676e-02,6.318264864864866007e-03
3.207148256756755383e-02,6.301010270270271559e-03
3.233450191891892866e-02,6.283755675675675376e-03
3.259752127027027574e-02,6.266501081081080927e-03
3.286054062162162281e-02,6.249246486486486479e-03
3.312355997297296989e-02,6.231991891891892899e-03
3.338657932432431003e-02,6.214737297297298450e-03
3.364959867567568486e-02,6.197482702702702267e-03
3.391261802702703193e-02,6.180228108108107819e-03
3.417563737837837901e-02,6.162973513513513371e-03
3.443865672972972608e-02,6.145718918918919790e-03
3.470167608108107316e-02,6.128464324324325342e-03
3.496469543243244799e-02,6.111209729729729159e-03
3.522771478378379506e-02,6.093955135135134711e-03
3.549073413513513520e-02,6.076700540540540263e-03
3.575375348648648227e-02,6.059445945945946682e-03
3.601677283783782935e-02,6.042191351351352234e-03
