0.03	0	2.17E-05
0.03022	0	2.17E-05
0.03044	0	2.18E-05
0.030661	0	2.18E-05
0.030881	0	2.18E-05
0.031101	0	2.18E-05
0.031321	0	2.18E-05
0.031542	0	2.18E-05
0.031762	0	2.19E-05
0.031982	0	2.19E-05
0.032202	0	2.19E-05
0.032422	0	2.19E-05
0.032643	0	2.19E-05
0.032863	0	2.19E-05
0.033083	0	2.18E-05
0.033303	0	2.18E-05
0.033524	0	2.18E-05
0.033744	0	2.18E-05
0.033964	0	2.18E-05
0.034184	0	2.18E-05
0.034404	0	2.17E-05
0.034625	0	2.17E-05
0.034845	0	2.17E-05
0.035065	0	2.16E-05
0.035285	0	2.16E-05
0.035506	0	2.16E-05
0.035726	0	2.15E-05
0.035946	0	2.15E-05
0.036166	0	2.14E-05
0.036386	0	2.13E-05
0.036607	0	2.13E-05
0.036827	0	2.12E-05
0.037047	0	2.11E-05
0.037267	0	2.11E-05
0.037487	0	2.10E-05
0.037708	0	2.09E-05
0.037928	0	2.08E-05
0.038148	0	2.07E-05
0.038368	0	2.06E-05
0.038589	0	2.05E-05
0.038809	0	2.04E-05
0.039029	0	2.03E-05
0.039249	0	2.02E-05
0.039469	0	2.01E-05
0.03969	0	2.00E-05
0.03991	0	1.99E-05
0.04013	0	1.97E-05
0.04035	0	1.96E-05
0.040571	0	1.94E-05
0.040791	0	1.93E-05
0.041011	0	1.91E-05
0.041231	0	1.90E-05
0.041451	0	1.88E-05
0.041672	0	1.87E-05
0.041892	0	1.85E-05
0.042112	0	1.83E-05
0.042332	0	1.81E-05
0.042553	0	1.79E-05
0.042773	0	1.77E-05
0.042993	0	1.75E-05
0.043213	0	1.73E-05
0.043433	0	1.71E-05
0.043654	0	1.69E-05
0.043874	0	1.66E-05
0.044094	0	1.64E-05
0.044314	0	1.62E-05
0.044535	0	1.59E-05
0.044755	0	1.57E-05
0.044975	0	1.54E-05
0.045195	0	1.51E-05
0.045415	0	1.49E-05
0.045636	0	1.46E-05
0.045856	0	1.43E-05
0.046076	0	1.40E-05
0.046296	0	1.37E-05
0.046517	0	1.34E-05
0.046737	0	1.31E-05
0.046957	0	1.27E-05
0.047177	0	1.24E-05
0.047397	0	1.20E-05
0.047618	0	1.17E-05
0.047838	0	1.13E-05
0.048058	0	1.10E-05
0.048278	0	1.06E-05
0.048498	0	1.02E-05
0.048719	0	9.81E-06
0.048939	0	9.41E-06
0.049159	0	9.00E-06
0.049379	0	8.58E-06
0.0496	0	8.15E-06
0.04982	0	7.71E-06
0.05004	0	7.26E-06
0.05026	0	6.81E-06
0.05048	0	6.34E-06
0.050701	0	5.86E-06
0.050921	0	5.38E-06
0.051141	0	4.88E-06
0.051361	0	4.38E-06
0.051582	0	3.86E-06
0.051802	0	3.34E-06
0.052022	0	2.80E-06
0.052242	0	2.25E-06
0.052462	0	1.69E-06
0.052683	0	1.13E-06
0.052903	0	5.47E-07
0.053123	0	-4.32E-08
0.053343	0	-6.45E-07
0.053564	0	-1.26E-06
0.053784	0	-1.88E-06
0.054004	0	-2.52E-06
0.054224	0	-3.17E-06
0.054444	0	-3.82E-06
0.054665	0	-4.50E-06
0.054885	0	-5.18E-06
0.055105	0	-5.88E-06
0.055325	0	-6.58E-06
0.055546	0	-7.30E-06
0.055766	0	-8.04E-06
0.055986	0	-8.78E-06
0.056206	0	-9.54E-06
0.056426	0	-1.03E-05
0.056647	0	-1.11E-05
0.056867	0	-1.19E-05
0.057087	0	-1.27E-05
0.057307	0	-1.35E-05
0.057528	0	-1.44E-05
0.057748	0	-1.52E-05
0.057968	0	-1.61E-05
0.058188	0	-1.70E-05
0.058408	0	-1.79E-05
0.058629	0	-1.88E-05
0.058849	0	-1.97E-05
0.059069	0	-2.07E-05
0.059289	0	-2.16E-05
0.05951	0	-2.26E-05
0.05973	0	-2.36E-05
0.05995	0	-2.46E-05
0.06017	0	-2.56E-05
0.06039	0	-2.66E-05
0.060611	0	-2.77E-05
0.060831	0	-2.88E-05
0.061051	0	-2.99E-05
0.061271	0	-3.10E-05
0.061491	0	-3.21E-05
0.061712	0	-3.32E-05
0.061932	0	-3.44E-05
0.062152	0	-3.55E-05
0.062372	0	-3.67E-05
0.062593	0	-3.79E-05
0.062813	0	-3.92E-05
0.063033	0	-4.04E-05
0.063253	0	-4.17E-05
0.063473	0	-4.29E-05
0.063694	0	-4.42E-05
0.063914	0	-4.55E-05
0.064134	0	-4.69E-05
0.064354	0	-4.82E-05
0.064575	0	-4.96E-05
0.064795	0	-5.10E-05
0.065015	0	-5.24E-05
0.065235	0	-5.38E-05
0.065455	0	-5.53E-05
0.065676	0	-5.68E-05
0.065896	0	-5.83E-05
0.066116	0	-5.98E-05
0.066336	0	-6.13E-05
0.066557	0	-6.29E-05
0.066777	0	-6.45E-05
0.066997	0	-6.61E-05
0.067217	0	-6.77E-05
0.067437	0	-6.93E-05
0.067658	0	-7.10E-05
0.067878	0	-7.27E-05
0.068098	0	-7.44E-05
0.068318	0	-7.61E-05
0.068539	0	-7.79E-05
0.068759	0	-7.97E-05
0.068979	0	-8.15E-05
0.069199	0	-8.33E-05
0.069419	0	-8.51E-05
0.06964	0	-8.70E-05
0.06986	0	-8.89E-05
0.07008	0	-9.08E-05
0.0703	0	-9.28E-05
0.070521	0	-9.48E-05
0.070741	0	-9.68E-05
0.070961	0	-9.88E-05
0.071181	0	-0.00010085
0.071401	0	-0.00010293
0.071622	0	-0.00010503
0.071842	0	-0.00010716
0.072062	0	-0.00010931
0.072282	0	-0.00011149
0.072503	0	-0.0001137
0.072723	0	-0.00011594
0.072943	0	-0.0001182
0.073163	0	-0.0001205
0.073383	0	-0.00012282
0.073604	0	-0.00012516
0.073824	0	-0.00012754
0.074044	0	-0.00012994
0.074264	0	-0.00013238
0.074484	0	-0.00013484
0.074705	0	-0.00013733
0.074925	0	-0.00013985
0.075145	0	-0.0001424
0.075365	0	-0.00014499
0.075586	0	-0.0001476
0.075806	0	-0.00015024
0.076026	0	-0.00015291
0.076246	0	-0.00015562
0.076466	0	-0.00015835
0.076687	0	-0.00016112
0.076907	0	-0.00016392
0.077127	0	-0.00016675
0.077347	0	-0.00016961
0.077568	0	-0.00017251
0.077788	0	-0.00017543
0.078008	0	-0.00017839
0.078228	0	-0.00018139
0.078448	0	-0.00018442
0.078669	0	-0.00018748
0.078889	0	-0.00019057
0.079109	0	-0.0001937
0.079329	0	-0.00019687
0.07955	0	-0.00020007
0.07977	0	-0.0002033
0.07999	0	-0.00020657
0.08021	0	-0.00020987
0.08043	0	-0.00021321
0.080651	0	-0.00021659
0.080871	0	-0.00022
0.081091	0	-0.00022345
0.081311	0	-0.00022694
0.081532	0	-0.00023046
0.081752	0	-0.00023402
0.081972	0	-0.00023762
0.082192	0	-0.00024126
0.082412	0	-0.00024493
0.082633	0	-0.00024865
0.082853	0	-0.0002524
0.083073	0	-0.00025619
0.083293	0	-0.00026002
0.083514	0	-0.00026388
0.083734	0	-0.00026779
0.083954	0	-0.00027174
0.084174	0	-0.00027573
0.084394	0	-0.00027976
0.084615	0	-0.00028383
0.084835	0	-0.00028794
0.085055	0	-0.00029209
0.085275	0	-0.00029629
0.085495	0	-0.00030052
0.085716	0	-0.0003048
0.085936	0	-0.00030912
0.086156	0	-0.00031348
0.086376	0	-0.00031789
0.086597	0	-0.00032234
0.086817	0	-0.00032683
0.087037	0	-0.00033136
0.087257	0	-0.00033594
0.087477	0	-0.00034057
0.087698	0	-0.00034523
0.087918	0	-0.00034995
0.088138	0	-0.0003547
0.088358	0	-0.00035951
0.088579	0	-0.00036436
0.088799	0	-0.00036925
0.089019	0	-0.00037419
0.089239	0	-0.00037918
0.089459	0	-0.00038421
0.08968	0	-0.00038929
0.0899	0	-0.00039442
0.09012	0	-0.00039959
0.09034	0	-0.00040482
0.090561	0	-0.00041009
0.090781	0	-0.00041541
0.091001	0	-0.00042077
0.091221	0	-0.00042619
0.091441	0	-0.00043165
0.091662	0	-0.00043717
0.091882	0	-0.00044273
0.092102	0	-0.00044834
0.092322	0	-0.00045401
0.092543	0	-0.00045972
0.092763	0	-0.00046548
0.092983	0	-0.0004713
0.093203	0	-0.00047716
0.093423	0	-0.00048308
0.093644	0	-0.00048905
0.093864	0	-0.00049507
0.094084	0	-0.00050114
0.094304	0	-0.00050727
0.094525	0	-0.00051344
0.094745	0	-0.00051967
0.094965	0	-0.00052596
0.095185	0	-0.00053229
0.095405	0	-0.00053868
0.095626	0	-0.00054513
0.095846	0	-0.00055162
0.096066	0	-0.00055818
0.096286	0	-0.00056478
0.096507	0	-0.00057144
0.096727	0	-0.00057816
0.096947	0	-0.00058493
0.097167	0	-0.00059176
0.097387	0	-0.00059864
0.097608	0	-0.00060558
0.097828	0	-0.00061257
0.098048	0	-0.00061963
0.098268	0	-0.00062673
0.098488	0	-0.0006339
0.098709	0	-0.00064112
0.098929	0	-0.0006484
0.099149	0	-0.00065574
0.099369	0	-0.00066313
0.09959	0	-0.00067058
