0.0236	0.71	-0.00085316
0.0236	0.72	-0.00097837
0.0236	0.73	-0.0010129
0.0236	0.74	-0.00097873
0.0236	0.75	-0.00091618
0.0236	0.76	-0.00086577
0.0236	0.77	-0.00083333
0.0236	0.78	-0.00079804
0.0236	0.79	-0.00076037
0.0236	0.8	-0.00072079
0.0236	0.81	-0.00067444
0.0236	0.82	-0.00062136
0.0236	0.83	-0.00056936
0.0236	0.84	-0.00052623
0.0236	0.85	-0.00050108
0.0236	0.86	-0.00049161
0.0236	0.87	-0.00048848
0.0236	0.88	-0.00048239
0.0236	0.89	-0.00046073
0.0236	0.9	-0.00043195
0.0236	0.91	-0.00041826
0.0236	0.92	-0.00044186
0.0236	0.93	-0.00054393
0.0236	0.94	-0.00072079
0.0236	0.95	-0.00092746
0.0236	0.96	-0.0011189
0.02378	0	-0.0011519
0.02378	0.01	-0.0011115
0.02378	0.02	-0.0010791
0.02378	0.03	-0.0010307
0.02378	0.04	-0.00094193
0.02378	0.05	-0.00079096
0.02378	0.06	-0.0005959
0.02378	0.07	-0.00039289
0.02378	0.08	-0.00021807
0.02378	0.09	-0.0001533
0.02378	0.1	-0.00015513
0.02378	0.11	-7.1767e-05
0.02378	0.12	0.00024861
0.02378	0.13	0.00081164
0.02378	0.14	0.0015473
0.02378	0.15	0.0024939
0.02378	0.16	0.0036897
0.02378	0.17	0.0055086
0.02378	0.18	0.0078084
0.02378	0.19	0.0098524
0.02378	0.2	0.010904
0.02378	0.21	0.01059
0.02378	0.22	0.0093653
0.02378	0.23	0.0077371
0.02378	0.24	0.0062128
0.02378	0.25	0.004712
0.02378	0.26	0.0030346
0.02378	0.27	0.0015085
0.02378	0.28	0.00046141
0.02378	0.29	0.00010007
0.02378	0.3	0.00020886
0.02378	0.31	0.00048225
0.02378	0.32	0.00061469
0.02378	0.33	0.0005381
0.02378	0.34	0.00041138
0.02378	0.35	0.00026945
0.02378	0.36	0.00014722
0.02378	0.37	5.3748e-05
0.02378	0.38	-2.9503e-05
0.02378	0.39	-0.000109
0.02378	0.4	-0.0001912
0.02378	0.41	-0.00028498
0.02378	0.42	-0.00038449
0.02378	0.43	-0.00047418
0.02378	0.44	-0.00053848
0.02378	0.45	-0.00056955
0.02378	0.46	-0.00057693
0.02378	0.47	-0.00057107
0.02378	0.48	-0.00056244
0.02378	0.49	-0.0005518
0.02378	0.5	-0.00053425
0.02378	0.51	-0.00051175
0.02378	0.52	-0.00048628
0.02378	0.53	-0.00044997
0.02378	0.54	-0.00040456
0.02378	0.55	-0.00036645
0.02378	0.56	-0.00035202
0.02378	0.57	-0.00037546
0.02378	0.58	-0.00042475
0.02378	0.59	-0.000477
0.02378	0.6	-0.00050933
0.02378	0.61	-0.00051336
0.02378	0.62	-0.00050207
0.02378	0.63	-0.00048454
0.02378	0.64	-0.00046985
0.02378	0.65	-0.00044555
0.02378	0.66	-0.00041174
0.02378	0.67	-0.00039639
0.02378	0.68	-0.00042745
0.02378	0.69	-0.00053908
0.02378	0.7	-0.00070745
0.02378	0.71	-0.00087364
0.02378	0.72	-0.00097869
0.02378	0.73	-0.00099797
0.02378	0.74	-0.00096589
0.02378	0.75	-0.00091205
0.02378	0.76	-0.00086606
0.02378	0.77	-0.00083324
0.02378	0.78	-0.00079867
0.02378	0.79	-0.00076154
0.02378	0.8	-0.00072104
0.02378	0.81	-0.00067234
0.02378	0.82	-0.0006174
0.02378	0.83	-0.00056563
0.02378	0.84	-0.00052641
0.02378	0.85	-0.00050477
0.02378	0.86	-0.00049486
0.02378	0.87	-0.00048976
0.02378	0.88	-0.00048256
0.02378	0.89	-0.00045541
0.02378	0.9	-0.00041734
0.02378	0.91	-0.00040173
0.02378	0.92	-0.00044197
0.02378	0.93	-0.00056032
0.02378	0.94	-0.00073444
0.02378	0.95	-0.00093079
0.02378	0.96	-0.0011158
0.02396	0	-0.0011482
0.02396	0.01	-0.0011075
0.02396	0.02	-0.0010748
0.02396	0.03	-0.0010261
0.02396	0.04	-0.00093746
0.02396	0.05	-0.00078707
0.02396	0.06	-0.00059296
0.02396	0.07	-0.00039091
0.02396	0.08	-0.00021673
0.02396	0.09	-0.00015157
0.02396	0.1	-0.00015237
0.02396	0.11	-6.8617e-05
0.02396	0.12	0.00025017
0.02396	0.13	0.00080955
0.02396	0.14	0.0015401
0.02396	0.15	0.0024799
0.02396	0.16	0.003667
0.02396	0.17	0.0054717
0.02396	0.18	0.007753
0.02396	0.19	0.0097815
0.02396	0.2	0.010828
0.02396	0.21	0.010524
0.02396	0.22	0.0093192
0.02396	0.23	0.0077138
0.02396	0.24	0.0062065
0.02396	0.25	0.0047152
0.02396	0.26	0.0030442
0.02396	0.27	0.0015218
0.02396	0.28	0.00047642
0.02396	0.29	0.00011357
0.02396	0.3	0.0002178
0.02396	0.31	0.00048594
0.02396	0.32	0.00061485
0.02396	0.33	0.0005372
0.02396	0.34	0.00041056
0.02396	0.35	0.00026916
0.02396	0.36	0.00014725
0.02396	0.37	5.3748e-05
0.02396	0.38	-2.9528e-05
0.02396	0.39	-0.00010905
0.02396	0.4	-0.00019128
0.02396	0.41	-0.00028508
0.02396	0.42	-0.00038463
0.02396	0.43	-0.00047434
0.02396	0.44	-0.00053866
0.02396	0.45	-0.00056974
0.02396	0.46	-0.00057712
0.02396	0.47	-0.00057126
0.02396	0.48	-0.00056263
0.02396	0.49	-0.00055199
0.02396	0.5	-0.00053443
0.02396	0.51	-0.00051192
0.02396	0.52	-0.00048644
0.02396	0.53	-0.00045012
0.02396	0.54	-0.0004047
0.02396	0.55	-0.00036658
0.02396	0.56	-0.00035215
0.02396	0.57	-0.00037559
0.02396	0.58	-0.00042489
0.02396	0.59	-0.00047716
0.02396	0.6	-0.0005095
0.02396	0.61	-0.00051354
0.02396	0.62	-0.00050224
0.02396	0.63	-0.0004847
0.02396	0.64	-0.00047001
0.02396	0.65	-0.0004457
0.02396	0.66	-0.00041188
0.02396	0.67	-0.00039653
0.02396	0.68	-0.0004276
0.02396	0.69	-0.00053926
0.02396	0.7	-0.00070769
0.02396	0.71	-0.00087393
0.02396	0.72	-0.00097901
0.02396	0.73	-0.0009983
0.02396	0.74	-0.00096621
0.02396	0.75	-0.00091235
0.02396	0.76	-0.00086634
0.02396	0.77	-0.00083352
0.02396	0.78	-0.00079894
0.02396	0.79	-0.00076179
0.02396	0.8	-0.00072128
0.02396	0.81	-0.00067256
0.02396	0.82	-0.00061761
0.02396	0.83	-0.00056582
0.02396	0.84	-0.00052659
0.02396	0.85	-0.00050494
0.02396	0.86	-0.00049503
0.02396	0.87	-0.00048993
0.02396	0.88	-0.00048272
0.02396	0.89	-0.00045564
0.02396	0.9	-0.00041768
0.02396	0.91	-0.00040208
0.02396	0.92	-0.00044208
0.02396	0.93	-0.00055984
0.02396	0.94	-0.00073312
0.02396	0.95	-0.00092852
0.02396	0.96	-0.0011126
0.02414	0	-0.0011444
0.02414	0.01	-0.0011034
0.02414	0.02	-0.0010704
0.02414	0.03	-0.0010215
0.02414	0.04	-0.00093291
0.02414	0.05	-0.00078313
0.02414	0.06	-0.00058997
0.02414	0.07	-0.00038891
0.02414	0.08	-0.00021538
0.02414	0.09	-0.00014983
0.02414	0.1	-0.00014959
0.02414	0.11	-6.5473e-05
0.02414	0.12	0.00025171
0.02414	0.13	0.00080739
0.02414	0.14	0.0015328
0.02414	0.15	0.0024657
0.02414	0.16	0.0036439
0.02414	0.17	0.0054343
0.02414	0.18	0.0076969
0.02414	0.19	0.0097096
0.02414	0.2	0.01075
0.02414	0.21	0.010456
0.02414	0.22	0.0092724
0.02414	0.23	0.00769
0.02414	0.24	0.0061998
0.02414	0.25	0.0047183
0.02414	0.26	0.0030537
0.02414	0.27	0.0015351
0.02414	0.28	0.00049139
0.02414	0.29	0.00012707
0.02414	0.3	0.00022674
0.02414	0.31	0.00048964
0.02414	0.32	0.00061503
0.02414	0.33	0.0005363
0.02414	0.34	0.00040974
0.02414	0.35	0.00026888
0.02414	0.36	0.00014728
0.02414	0.37	5.375e-05
0.02414	0.38	-2.9551e-05
0.02414	0.39	-0.00010909
0.02414	0.4	-0.00019135
0.02414	0.41	-0.00028518
0.02414	0.42	-0.00038476
0.02414	0.43	-0.0004745
0.02414	0.44	-0.00053884
0.02414	0.45	-0.00056993
0.02414	0.46	-0.00057731
0.02414	0.47	-0.00057145
0.02414	0.48	-0.00056282
0.02414	0.49	-0.00055217
0.02414	0.5	-0.0005346
0.02414	0.51	-0.00051209
0.02414	0.52	-0.0004866
0.02414	0.53	-0.00045027
0.02414	0.54	-0.00040484
0.02414	0.55	-0.0003667
0.02414	0.56	-0.00035227
0.02414	0.57	-0.00037572
0.02414	0.58	-0.00042504
0.02414	0.59	-0.00047732
0.02414	0.6	-0.00050967
0.02414	0.61	-0.00051371
0.02414	0.62	-0.00050241
0.02414	0.63	-0.00048486
0.02414	0.64	-0.00047017
0.02414	0.65	-0.00044585
0.02414	0.66	-0.00041202
0.02414	0.67	-0.00039666
0.02414	0.68	-0.00042775
0.02414	0.69	-0.00053944
0.02414	0.7	-0.00070792
0.02414	0.71	-0.00087421
0.02414	0.72	-0.00097933
0.02414	0.73	-0.00099862
0.02414	0.74	-0.00096652
0.02414	0.75	-0.00091265
0.02414	0.76	-0.00086663
0.02414	0.77	-0.00083379
0.02414	0.78	-0.0007992
0.02414	0.79	-0.00076204
0.02414	0.8	-0.00072152
0.02414	0.81	-0.00067278
0.02414	0.82	-0.00061782
0.02414	0.83	-0.00056601
0.02414	0.84	-0.00052677
0.02414	0.85	-0.00050512
0.02414	0.86	-0.0004952
0.02414	0.87	-0.0004901
0.02414	0.88	-0.00048289
0.02414	0.89	-0.00045587
0.02414	0.9	-0.00041802
0.02414	0.91	-0.00040243
0.02414	0.92	-0.00044219
0.02414	0.93	-0.00055935
0.02414	0.94	-0.00073176
0.02414	0.95	-0.00092619
0.02414	0.96	-0.0011094
0.02432	0	-0.0011405
0.02432	0.01	-0.0010993
0.02432	0.02	-0.0010659
0.02432	0.03	-0.0010168
0.02432	0.04	-0.00092831
0.02432	0.05	-0.00077913
0.02432	0.06	-0.00058695
0.02432	0.07	-0.00038688
0.02432	0.08	-0.00021402
0.02432	0.09	-0.00014809
0.02432	0.1	-0.00014681
0.02432	0.11	-6.2334e-05
0.02432	0.12	0.00025321
0.02432	0.13	0.00080515
0.02432	0.14	0.0015253
0.02432	0.15	0.0024512
0.02432	0.16	0.0036206
0.02432	0.17	0.0053964
0.02432	0.18	0.00764
0.02432	0.19	0.0096368
0.02432	0.2	0.010672
0.02432	0.21	0.010388
0.02432	0.22	0.0092249
0.02432	0.23	0.0076656
0.02432	0.24	0.0061929
0.02432	0.25	0.0047212
0.02432	0.26	0.0030631
0.02432	0.27	0.0015483
0.02432	0.28	0.00050634
0.02432	0.29	0.00014057
0.02432	0.3	0.00023568
0.02432	0.31	0.00049334
0.02432	0.32	0.0006152
0.02432	0.33	0.00053541
0.02432	0.34	0.00040893
0.02432	0.35	0.00026861
0.02432	0.36	0.00014731
0.02432	0.37	5.3754e-05
0.02432	0.38	-2.9572e-05
0.02432	0.39	-0.00010914
0.02432	0.4	-0.00019142
0.02432	0.41	-0.00028528
0.02432	0.42	-0.00038488
0.02432	0.43	-0.00047466
0.02432	0.44	-0.00053901
0.02432	0.45	-0.00057011
0.02432	0.46	-0.0005775
0.02432	0.47	-0.00057163
0.02432	0.48	-0.000563
0.02432	0.49	-0.00055235
0.02432	0.5	-0.00053478
0.02432	0.51	-0.00051226
0.02432	0.52	-0.00048676
0.02432	0.53	-0.00045042
0.02432	0.54	-0.00040497
0.02432	0.55	-0.00036683
0.02432	0.56	-0.00035239
0.02432	0.57	-0.00037584
0.02432	0.58	-0.00042518
0.02432	0.59	-0.00047748
0.02432	0.6	-0.00050983
0.02432	0.61	-0.00051387
0.02432	0.62	-0.00050257
0.02432	0.63	-0.00048502
0.02432	0.64	-0.00047032
0.02432	0.65	-0.000446
0.02432	0.66	-0.00041216
0.02432	0.67	-0.0003968
0.02432	0.68	-0.00042789
0.02432	0.69	-0.00053962
0.02432	0.7	-0.00070815
0.02432	0.71	-0.0008745
0.02432	0.72	-0.00097964
0.02432	0.73	-0.00099894
0.02432	0.74	-0.00096683
0.02432	0.75	-0.00091294
0.02432	0.76	-0.0008669
0.02432	0.77	-0.00083406
0.02432	0.78	-0.00079946
0.02432	0.79	-0.00076229
0.02432	0.8	-0.00072175
0.02432	0.81	-0.000673
0.02432	0.82	-0.00061802
0.02432	0.83	-0.0005662
0.02432	0.84	-0.00052695
0.02432	0.85	-0.00050528
0.02432	0.86	-0.00049537
0.02432	0.87	-0.00049026
0.02432	0.88	-0.00048305
0.02432	0.89	-0.0004561
0.02432	0.9	-0.00041837
0.02432	0.91	-0.00040279
0.02432	0.92	-0.00044229
0.02432	0.93	-0.00055884
0.02432	0.94	-0.00073038
0.02432	0.95	-0.00092382
0.02432	0.96	-0.0011061
0.024499	0	-0.0011366
0.024499	0.01	-0.0010951
0.024499	0.02	-0.0010614
0.024499	0.03	-0.001012
0.024499	0.04	-0.00092364
0.024499	0.05	-0.00077508
0.024499	0.06	-0.00058388
0.024499	0.07	-0.00038482
0.024499	0.08	-0.00021264
0.024499	0.09	-0.00014634
0.024499	0.1	-0.00014403
0.024499	0.11	-5.9201e-05
0.024499	0.12	0.00025468
0.024499	0.13	0.00080283
0.024499	0.14	0.0015177
0.024499	0.15	0.0024366
0.024499	0.16	0.0035969
0.024499	0.17	0.0053579
0.024499	0.18	0.0075824
0.024499	0.19	0.0095631
0.024499	0.2	0.010593
0.024499	0.21	0.010319
0.024499	0.22	0.0091766
0.024499	0.23	0.0076408
0.024499	0.24	0.0061855
0.024499	0.25	0.0047238
0.024499	0.26	0.0030724
0.024499	0.27	0.0015614
0.024499	0.28	0.00052127
0.024499	0.29	0.00015407
0.024499	0.3	0.00024464
0.024499	0.31	0.00049704
0.024499	0.32	0.00061537
0.024499	0.33	0.00053452
0.024499	0.34	0.00040811
0.024499	0.35	0.00026833
0.024499	0.36	0.00014735
0.024499	0.37	5.3761e-05
0.024499	0.38	-2.9591e-05
0.024499	0.39	-0.00010918
0.024499	0.4	-0.00019148
0.024499	0.41	-0.00028537
0.024499	0.42	-0.00038501
0.024499	0.43	-0.00047481
0.024499	0.44	-0.00053918
0.024499	0.45	-0.00057029
0.024499	0.46	-0.00057768
0.024499	0.47	-0.00057181
0.024499	0.48	-0.00056318
0.024499	0.49	-0.00055253
0.024499	0.5	-0.00053495
0.024499	0.51	-0.00051242
0.024499	0.52	-0.00048692
0.024499	0.53	-0.00045057
0.024499	0.54	-0.00040511
0.024499	0.55	-0.00036695
0.024499	0.56	-0.0003525
0.024499	0.57	-0.00037597
0.024499	0.58	-0.00042532
0.024499	0.59	-0.00047763
0.024499	0.6	-0.00051
0.024499	0.61	-0.00051404
0.024499	0.62	-0.00050273
0.024499	0.63	-0.00048518
0.024499	0.64	-0.00047048
0.024499	0.65	-0.00044614
0.024499	0.66	-0.0004123
0.024499	0.67	-0.00039693
0.024499	0.68	-0.00042804
0.024499	0.69	-0.0005398
0.024499	0.7	-0.00070838
0.024499	0.71	-0.00087477
0.024499	0.72	-0.00097995
0.024499	0.73	-0.00099926
0.024499	0.74	-0.00096714
0.024499	0.75	-0.00091323
0.024499	0.76	-0.00086718
0.024499	0.77	-0.00083433
0.024499	0.78	-0.00079971
0.024499	0.79	-0.00076253
0.024499	0.8	-0.00072198
0.024499	0.81	-0.00067322
0.024499	0.82	-0.00061822
0.024499	0.83	-0.00056639
0.024499	0.84	-0.00052712
0.024499	0.85	-0.00050545
0.024499	0.86	-0.00049553
0.024499	0.87	-0.00049042
0.024499	0.88	-0.0004832
0.024499	0.89	-0.00045632
0.024499	0.9	-0.00041872
0.024499	0.91	-0.00040315
0.024499	0.92	-0.0004424
0.024499	0.93	-0.00055832
0.024499	0.94	-0.00072896
0.024499	0.95	-0.0009214
0.024499	0.96	-0.0011027
0.024679	0	-0.0011326
0.024679	0.01	-0.0010908
0.024679	0.02	-0.0010567
0.024679	0.03	-0.0010072
0.024679	0.04	-0.00091891
0.024679	0.05	-0.00077098
0.024679	0.06	-0.00058078
0.024679	0.07	-0.00038274
0.024679	0.08	-0.00021126
0.024679	0.09	-0.00014458
0.024679	0.1	-0.00014125
0.024679	0.11	-5.6074e-05
0.024679	0.12	0.00025611
0.024679	0.13	0.00080043
0.024679	0.14	0.0015099
0.024679	0.15	0.0024217
0.024679	0.16	0.003573
0.024679	0.17	0.005319
0.024679	0.18	0.0075241
0.024679	0.19	0.0094884
0.024679	0.2	0.010512
0.024679	0.21	0.010248
0.024679	0.22	0.0091276
0.024679	0.23	0.0076154
0.024679	0.24	0.0061779
0.024679	0.25	0.0047262
0.024679	0.26	0.0030815
0.024679	0.27	0.0015745
0.024679	0.28	0.00053616
0.024679	0.29	0.00016757
0.024679	0.3	0.00025359
0.024679	0.31	0.00050075
0.024679	0.32	0.00061555
0.024679	0.33	0.00053364
0.024679	0.34	0.00040731
0.024679	0.35	0.00026806
0.024679	0.36	0.00014738
0.024679	0.37	5.3768e-05
0.024679	0.38	-2.9608e-05
0.024679	0.39	-0.00010922
0.024679	0.4	-0.00019155
0.024679	0.41	-0.00028546
0.024679	0.42	-0.00038513
0.024679	0.43	-0.00047496
0.024679	0.44	-0.00053935
0.024679	0.45	-0.00057047
0.024679	0.46	-0.00057786
0.024679	0.47	-0.00057199
0.024679	0.48	-0.00056336
0.024679	0.49	-0.0005527
0.024679	0.5	-0.00053512
0.024679	0.51	-0.00051259
0.024679	0.52	-0.00048708
0.024679	0.53	-0.00045071
0.024679	0.54	-0.00040524
0.024679	0.55	-0.00036707
0.024679	0.56	-0.00035262
0.024679	0.57	-0.00037609
0.024679	0.58	-0.00042545
0.024679	0.59	-0.00047778
0.024679	0.6	-0.00051016
0.024679	0.61	-0.0005142
0.024679	0.62	-0.00050289
0.024679	0.63	-0.00048534
0.024679	0.64	-0.00047063
0.024679	0.65	-0.00044629
0.024679	0.66	-0.00041243
0.024679	0.67	-0.00039706
0.024679	0.68	-0.00042818
0.024679	0.69	-0.00053997
0.024679	0.7	-0.00070861
0.024679	0.71	-0.00087505
0.024679	0.72	-0.00098026
0.024679	0.73	-0.00099958
0.024679	0.74	-0.00096745
0.024679	0.75	-0.00091352
0.024679	0.76	-0.00086746
0.024679	0.77	-0.00083459
0.024679	0.78	-0.00079997
0.024679	0.79	-0.00076278
0.024679	0.8	-0.00072221
0.024679	0.81	-0.00067344
0.024679	0.82	-0.00061842
0.024679	0.83	-0.00056657
0.024679	0.84	-0.00052729
0.024679	0.85	-0.00050562
0.024679	0.86	-0.00049569
0.024679	0.87	-0.00049058
0.024679	0.88	-0.00048336
0.024679	0.89	-0.00045655
0.024679	0.9	-0.00041906
0.024679	0.91	-0.00040351
0.024679	0.92	-0.0004425
0.024679	0.93	-0.00055779
0.024679	0.94	-0.00072752
0.024679	0.95	-0.00091894
0.024679	0.96	-0.0010993
0.024859	0	-0.0011286
0.024859	0.01	-0.0010865
0.024859	0.02	-0.0010521
0.024859	0.03	-0.0010023
0.024859	0.04	-0.00091412
0.024859	0.05	-0.00076682
0.024859	0.06	-0.00057764
0.024859	0.07	-0.00038064
0.024859	0.08	-0.00020986
0.024859	0.09	-0.00014282
0.024859	0.1	-0.00013846
0.024859	0.11	-5.2954e-05
0.024859	0.12	0.00025751
0.024859	0.13	0.00079795
0.024859	0.14	0.0015021
0.024859	0.15	0.0024067
0.024859	0.16	0.0035487
0.024859	0.17	0.0052796
0.024859	0.18	0.0074651
0.024859	0.19	0.0094129
0.024859	0.2	0.010431
0.024859	0.21	0.010177
0.024859	0.22	0.0090778
0.024859	0.23	0.0075895
0.024859	0.24	0.0061699
0.024859	0.25	0.0047284
0.024859	0.26	0.0030904
0.024859	0.27	0.0015875
0.024859	0.28	0.00055103
0.024859	0.29	0.00018107
0.024859	0.3	0.00026256
0.024859	0.31	0.00050446
0.024859	0.32	0.00061572
0.024859	0.33	0.00053275
0.024859	0.34	0.0004065
0.024859	0.35	0.00026778
0.024859	0.36	0.00014742
0.024859	0.37	5.3778e-05
0.024859	0.38	-2.9624e-05
0.024859	0.39	-0.00010926
0.024859	0.4	-0.00019161
0.024859	0.41	-0.00028556
0.024859	0.42	-0.00038525
0.024859	0.43	-0.00047511
0.024859	0.44	-0.00053952
0.024859	0.45	-0.00057065
0.024859	0.46	-0.00057804
0.024859	0.47	-0.00057217
0.024859	0.48	-0.00056353
0.024859	0.49	-0.00055287
0.024859	0.5	-0.00053529
0.024859	0.51	-0.00051275
0.024859	0.52	-0.00048723
0.024859	0.53	-0.00045085
0.024859	0.54	-0.00040537
0.024859	0.55	-0.00036719
0.024859	0.56	-0.00035273
0.024859	0.57	-0.00037621
0.024859	0.58	-0.00042559
0.024859	0.59	-0.00047794
0.024859	0.6	-0.00051032
0.024859	0.61	-0.00051436
0.024859	0.62	-0.00050305
0.024859	0.63	-0.00048549
0.024859	0.64	-0.00047078
0.024859	0.65	-0.00044643
0.024859	0.66	-0.00041256
0.024859	0.67	-0.00039719
0.024859	0.68	-0.00042831
0.024859	0.69	-0.00054014
0.024859	0.7	-0.00070883
0.024859	0.71	-0.00087533
0.024859	0.72	-0.00098057
0.024859	0.73	-0.00099989
0.024859	0.74	-0.00096775
0.024859	0.75	-0.00091381
0.024859	0.76	-0.00086773
0.024859	0.77	-0.00083485
0.024859	0.78	-0.00080022
0.024859	0.79	-0.00076302
0.024859	0.8	-0.00072244
0.024859	0.81	-0.00067365
0.024859	0.82	-0.00061862
0.024859	0.83	-0.00056675
0.024859	0.84	-0.00052746
0.024859	0.85	-0.00050578
0.024859	0.86	-0.00049585
0.024859	0.87	-0.00049074
0.024859	0.88	-0.00048351
0.024859	0.89	-0.00045678
0.024859	0.9	-0.00041942
0.024859	0.91	-0.00040388
0.024859	0.92	-0.00044261
0.024859	0.93	-0.00055724
0.024859	0.94	-0.00072605
0.024859	0.95	-0.00091643
0.024859	0.96	-0.0010958
0.025039	0	-0.0011244
0.025039	0.01	-0.0010821
0.025039	0.02	-0.0010473
0.025039	0.03	-0.00099733
0.025039	0.04	-0.00090928
0.025039	0.05	-0.00076262
0.025039	0.06	-0.00057447
0.025039	0.07	-0.00037851
0.025039	0.08	-0.00020845
0.025039	0.09	-0.00014106
0.025039	0.1	-0.00013567
0.025039	0.11	-4.984e-05
0.025039	0.12	0.00025888
0.025039	0.13	0.00079541
0.025039	0.14	0.0014941
0.025039	0.15	0.0023914
0.025039	0.16	0.0035241
0.025039	0.17	0.0052398
0.025039	0.18	0.0074054
0.025039	0.19	0.0093364
0.025039	0.2	0.010348
0.025039	0.21	0.010105
0.025039	0.22	0.0090274
0.025039	0.23	0.0075632
0.025039	0.24	0.0061616
0.025039	0.25	0.0047303
0.025039	0.26	0.0030992
0.025039	0.27	0.0016004
0.025039	0.28	0.00056587
0.025039	0.29	0.00019457
0.025039	0.3	0.00027153
0.025039	0.31	0.00050816
0.025039	0.32	0.0006159
0.025039	0.33	0.00053188
0.025039	0.34	0.0004057
0.025039	0.35	0.00026751
0.025039	0.36	0.00014746
0.025039	0.37	5.3788e-05
0.025039	0.38	-2.9638e-05
0.025039	0.39	-0.0001093
0.025039	0.4	-0.00019168
0.025039	0.41	-0.00028565
0.025039	0.42	-0.00038537
0.025039	0.43	-0.00047525
0.025039	0.44	-0.00053969
0.025039	0.45	-0.00057083
0.025039	0.46	-0.00057822
0.025039	0.47	-0.00057235
0.025039	0.48	-0.00056371
0.025039	0.49	-0.00055304
0.025039	0.5	-0.00053545
0.025039	0.51	-0.00051291
0.025039	0.52	-0.00048738
0.025039	0.53	-0.00045099
0.025039	0.54	-0.00040549
0.025039	0.55	-0.0003673
0.025039	0.56	-0.00035284
0.025039	0.57	-0.00037633
0.025039	0.58	-0.00042572
0.025039	0.59	-0.00047808
0.025039	0.6	-0.00051048
0.025039	0.61	-0.00051452
0.025039	0.62	-0.00050321
0.025039	0.63	-0.00048564
0.025039	0.64	-0.00047092
0.025039	0.65	-0.00044657
0.025039	0.66	-0.00041269
0.025039	0.67	-0.00039731
0.025039	0.68	-0.00042845
0.025039	0.69	-0.00054032
0.025039	0.7	-0.00070906
0.025039	0.71	-0.0008756
0.025039	0.72	-0.00098088
0.025039	0.73	-0.0010002
0.025039	0.74	-0.00096805
0.025039	0.75	-0.0009141
0.025039	0.76	-0.000868
0.025039	0.77	-0.00083511
0.025039	0.78	-0.00080047
0.025039	0.79	-0.00076326
0.025039	0.8	-0.00072267
0.025039	0.81	-0.00067386
0.025039	0.82	-0.00061881
0.025039	0.83	-0.00056693
0.025039	0.84	-0.00052762
0.025039	0.85	-0.00050594
0.025039	0.86	-0.00049601
0.025039	0.87	-0.0004909
0.025039	0.88	-0.00048366
0.025039	0.89	-0.000457
0.025039	0.9	-0.00041977
0.025039	0.91	-0.00040425
0.025039	0.92	-0.00044271
0.025039	0.93	-0.00055669
0.025039	0.94	-0.00072455
0.025039	0.95	-0.00091387
0.025039	0.96	-0.0010922
0.025219	0	-0.0011203
0.025219	0.01	-0.0010776
0.025219	0.02	-0.0010425
0.025219	0.03	-0.00099231
0.025219	0.04	-0.00090438
0.025219	0.05	-0.00075837
0.025219	0.06	-0.00057126
0.025219	0.07	-0.00037636
0.025219	0.08	-0.00020703
0.025219	0.09	-0.00013929
0.025219	0.1	-0.00013288
0.025219	0.11	-4.6732e-05
0.025219	0.12	0.00026022
0.025219	0.13	0.00079278
0.025219	0.14	0.0014859
0.025219	0.15	0.002376
